customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,EstimatedAnnualRevenue,TenureGroup,ChargeLevel,CustomerValue
8046-DNVTL,MALE,0,YES,NO,62,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),38.6,2345.55,NO,NO,NO PHONE SERVICE,DSL,YES,YES,NO,YES,NO,NO,463.2,LOYAL,LOW,STANDARD
8048-DSDFQ,MALE,0,NO,NO,1,MONTH-TO-MONTH,NO,MAILED CHECK,20.2,20.2,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,242.4,NEW CUSTOMER,LOW,STANDARD
8049-WJCLQ,MALE,0,YES,YES,10,MONTH-TO-MONTH,NO,MAILED CHECK,60.2,563.5,NO,YES,NO,DSL,NO,NO,YES,NO,YES,NO,722.4,NEW CUSTOMER,MEDIUM,STANDARD
8050-DVOJX,MALE,1,NO,NO,49,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),81.35,4060.9,NO,YES,YES,DSL,YES,YES,YES,YES,NO,YES,976.2,LOYAL,HIGH,HIGH VALUE
8050-WYBND,FEMALE,0,NO,YES,22,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),49.45,1031.4,NO,NO,NO PHONE SERVICE,DSL,NO,NO,YES,NO,YES,YES,593.4,DEVELOPING,MEDIUM,STANDARD
8050-XGRVL,FEMALE,0,YES,YES,62,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),54.75,3425.35,NO,YES,NO,DSL,YES,NO,YES,NO,NO,NO,657,LOYAL,MEDIUM,STANDARD
8051-HJRLT,FEMALE,1,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,70.55,70.55,YES,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,846.6,NEW CUSTOMER,MEDIUM,STANDARD
8053-WWDRO,FEMALE,0,YES,NO,6,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),19.5,146.3,YES,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,234,NEW CUSTOMER,LOW,STANDARD
8058-DMYRU,MALE,1,NO,NO,54,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,90.05,4931.8,NO,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,YES,1080.6,LOYAL,HIGH,HIGH VALUE
8058-INTPH,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.65,79.65,YES,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,955.8,NEW CUSTOMER,MEDIUM,STANDARD
8058-JMEQO,FEMALE,1,NO,NO,9,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.45,762.5,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,1013.4,NEW CUSTOMER,HIGH,STANDARD
8059-UDZFY,FEMALE,1,NO,YES,33,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),105.35,3465.05,NO,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,1264.2,ESTABLISHED,HIGH,HIGH VALUE
8060-HIWJJ,MALE,0,NO,NO,64,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),86.55,5632.55,NO,YES,YES,DSL,NO,YES,YES,YES,YES,YES,1038.6,LOYAL,HIGH,HIGH VALUE
8062-YBDOE,MALE,1,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,69.65,69.65,YES,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,835.8,NEW CUSTOMER,MEDIUM,STANDARD
8063-GBATB,FEMALE,1,NO,NO,27,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.25,2287.25,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,1023,ESTABLISHED,HIGH,HIGH VALUE
8063-RJYNF,MALE,0,NO,NO,16,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.25,1483.25,YES,YES,NO,FIBER OPTIC,YES,NO,NO,NO,YES,YES,1131,DEVELOPING,HIGH,STANDARD
8064-RAVOH,MALE,0,NO,YES,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,49.85,49.85,NO,YES,NO,DSL,NO,NO,YES,NO,NO,NO,598.2,NEW CUSTOMER,MEDIUM,STANDARD
8065-BVEPF,MALE,1,NO,NO,65,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),99.1,6496.15,NO,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,YES,1189.2,LOYAL,HIGH,HIGH VALUE
8065-QBYTO,FEMALE,1,NO,NO,71,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),99.65,7181.25,NO,YES,YES,FIBER OPTIC,YES,YES,NO,YES,YES,NO,1195.8,LOYAL,HIGH,HIGH VALUE
8065-YKXKD,FEMALE,0,NO,NO,10,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.75,799.65,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,897,NEW CUSTOMER,MEDIUM,STANDARD
8066-POXGX,FEMALE,0,NO,NO,13,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,35.1,446.1,YES,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,YES,421.2,DEVELOPING,LOW,STANDARD
8067-NIOYM,FEMALE,0,YES,YES,24,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),21.1,490.65,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,253.2,DEVELOPING,LOW,STANDARD
8069-RHUXK,FEMALE,0,YES,YES,67,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),35.7,2545.7,NO,NO,NO PHONE SERVICE,DSL,YES,NO,NO,YES,NO,NO,428.4,LOYAL,LOW,STANDARD
8069-YQQAJ,MALE,0,NO,NO,14,MONTH-TO-MONTH,YES,MAILED CHECK,31.1,419.7,NO,NO,NO PHONE SERVICE,DSL,NO,YES,NO,NO,NO,NO,373.2,DEVELOPING,LOW,STANDARD
8070-AAWZP,MALE,1,YES,NO,24,MONTH-TO-MONTH,NO,MAILED CHECK,34.25,828.2,NO,NO,NO PHONE SERVICE,DSL,NO,NO,YES,YES,NO,NO,411,DEVELOPING,LOW,STANDARD
8071-SBTRN,FEMALE,0,NO,NO,70,TWO YEAR,YES,MAILED CHECK,111.15,7737.55,NO,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,1333.8,LOYAL,HIGH,HIGH VALUE
8073-IJDCM,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,YES,MAILED CHECK,20.3,20.3,YES,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,243.6,NEW CUSTOMER,LOW,STANDARD
8075-GXIUB,MALE,1,YES,NO,9,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),19.85,183.15,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,238.2,NEW CUSTOMER,LOW,STANDARD
8076-FEZKJ,MALE,0,NO,NO,10,ONE YEAR,NO,MAILED CHECK,19.5,225.85,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,234,NEW CUSTOMER,LOW,STANDARD
8079-XRJRS,MALE,0,YES,NO,65,ONE YEAR,NO,ELECTRONIC CHECK,89.75,5769.6,YES,YES,YES,FIBER OPTIC,YES,YES,YES,NO,NO,NO,1077,LOYAL,HIGH,HIGH VALUE
8080-DDEMJ,MALE,1,NO,NO,1,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,45.1,45.1,YES,YES,NO,DSL,NO,NO,NO,NO,NO,NO,541.2,NEW CUSTOMER,MEDIUM,STANDARD
8080-POTJR,FEMALE,0,NO,NO,30,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),79.3,2427.1,NO,YES,YES,DSL,YES,NO,YES,NO,YES,YES,951.6,ESTABLISHED,MEDIUM,STANDARD
8082-GHXOP,MALE,0,NO,YES,13,MONTH-TO-MONTH,NO,MAILED CHECK,44,659.35,NO,YES,NO,DSL,NO,NO,NO,NO,NO,NO,528,DEVELOPING,MEDIUM,STANDARD
8083-YTZES,MALE,0,NO,NO,4,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.35,265.35,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,892.2,NEW CUSTOMER,MEDIUM,STANDARD
8084-OIVBS,FEMALE,0,NO,NO,11,ONE YEAR,NO,MAILED CHECK,20,211.95,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,240,NEW CUSTOMER,LOW,STANDARD
8085-MSNLK,FEMALE,0,YES,NO,62,TWO YEAR,NO,MAILED CHECK,113.95,6891.4,NO,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,1367.4,LOYAL,HIGH,HIGH VALUE
8086-OVPWV,MALE,0,NO,NO,2,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,80.2,181.1,YES,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,YES,962.4,NEW CUSTOMER,HIGH,STANDARD
8087-LGYHQ,MALE,0,NO,NO,9,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.05,811.65,NO,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1128.6,NEW CUSTOMER,HIGH,STANDARD
8089-UZWLX,FEMALE,1,NO,NO,71,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),104.05,7413.55,NO,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1248.6,LOYAL,HIGH,HIGH VALUE
8091-TTVAX,MALE,0,YES,NO,58,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),100.35,5681.1,NO,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1204.2,LOYAL,HIGH,HIGH VALUE
8092-NLTGF,MALE,0,NO,NO,72,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),24.75,1777.6,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,297,LOYAL,LOW,STANDARD
8095-WANWK,FEMALE,0,NO,NO,10,MONTH-TO-MONTH,NO,MAILED CHECK,45.25,428.7,NO,YES,NO,DSL,NO,NO,NO,NO,NO,NO,543,NEW CUSTOMER,MEDIUM,STANDARD
8096-LOIST,FEMALE,0,NO,NO,19,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,56.2,1093.4,NO,YES,NO,DSL,NO,NO,NO,NO,NO,YES,674.4,DEVELOPING,MEDIUM,STANDARD
8097-OMULG,MALE,0,YES,YES,59,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),76.75,4541.9,NO,YES,NO,DSL,NO,YES,YES,YES,YES,YES,921,LOYAL,MEDIUM,STANDARD
8097-VBQTZ,MALE,0,NO,NO,54,MONTH-TO-MONTH,YES,MAILED CHECK,69.9,3883.3,NO,YES,NO,DSL,YES,YES,NO,YES,YES,NO,838.8,LOYAL,MEDIUM,STANDARD
8098-LLAZX,FEMALE,1,NO,NO,4,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,95.45,396.1,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,1145.4,NEW CUSTOMER,HIGH,STANDARD
8098-TDCBU,FEMALE,0,YES,NO,42,TWO YEAR,NO,ELECTRONIC CHECK,25.25,1108.2,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,303,ESTABLISHED,LOW,STANDARD
8099-MZPUJ,MALE,0,YES,YES,48,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),111.8,5443.65,NO,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,1341.6,ESTABLISHED,HIGH,HIGH VALUE
8100-HZZLJ,FEMALE,0,NO,YES,43,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,63.95,2737.05,NO,YES,NO,DSL,YES,YES,NO,NO,NO,YES,767.4,ESTABLISHED,MEDIUM,STANDARD
8100-PNJMH,MALE,0,YES,YES,68,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),88.85,6132.7,NO,YES,YES,DSL,YES,YES,YES,YES,YES,YES,1066.2,LOYAL,HIGH,HIGH VALUE
8104-OSKWT,FEMALE,0,NO,NO,12,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.8,1001.2,NO,YES,YES,FIBER OPTIC,YES,NO,NO,NO,NO,NO,957.6,NEW CUSTOMER,MEDIUM,STANDARD
8106-GWQOK,MALE,0,YES,NO,38,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),60,2193.2,NO,NO,NO PHONE SERVICE,DSL,YES,YES,NO,YES,YES,YES,720,ESTABLISHED,MEDIUM,STANDARD
8107-KNCIM,MALE,1,YES,NO,14,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.1,1013.35,NO,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,901.2,DEVELOPING,MEDIUM,STANDARD
8107-RZLNV,MALE,0,YES,NO,72,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),106.3,7565.35,NO,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,1275.6,LOYAL,HIGH,HIGH VALUE
8108-UXRQN,FEMALE,0,YES,YES,11,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,50.55,565.35,NO,NO,NO PHONE SERVICE,DSL,YES,NO,NO,NO,YES,YES,606.6,NEW CUSTOMER,MEDIUM,STANDARD
8109-YUOHE,MALE,0,NO,NO,17,ONE YEAR,NO,MAILED CHECK,56.1,946.95,NO,YES,NO,DSL,YES,YES,NO,NO,NO,NO,673.2,DEVELOPING,MEDIUM,STANDARD
8111-BKVDS,FEMALE,0,NO,NO,10,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),40.7,449.3,NO,NO,NO PHONE SERVICE,DSL,YES,YES,YES,NO,NO,NO,488.4,NEW CUSTOMER,MEDIUM,STANDARD
8111-RKSPX,MALE,0,NO,NO,4,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),72.2,305.55,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,866.4,NEW CUSTOMER,MEDIUM,STANDARD
8111-SLLHI,MALE,1,YES,NO,39,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,105.65,4284.8,YES,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,1267.8,ESTABLISHED,HIGH,HIGH VALUE
8118-LSUEL,MALE,1,NO,NO,23,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,106.4,2483.5,YES,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,1276.8,DEVELOPING,HIGH,STANDARD
8118-TJAFG,MALE,0,YES,YES,9,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,101.5,906.85,NO,YES,NO,FIBER OPTIC,NO,YES,NO,YES,YES,YES,1218,NEW CUSTOMER,HIGH,STANDARD
8120-JDCAM,MALE,0,YES,YES,4,MONTH-TO-MONTH,YES,MAILED CHECK,69.55,284.9,NO,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,834.6,NEW CUSTOMER,MEDIUM,STANDARD
8123-QBNAZ,FEMALE,0,YES,YES,36,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),104.5,3684.95,NO,YES,YES,FIBER OPTIC,YES,NO,YES,NO,YES,YES,1254,ESTABLISHED,HIGH,HIGH VALUE
8124-NZVGJ,FEMALE,0,NO,NO,6,ONE YEAR,YES,MAILED CHECK,49.25,255.6,NO,NO,NO PHONE SERVICE,DSL,NO,NO,NO,YES,YES,YES,591,NEW CUSTOMER,MEDIUM,STANDARD
8125-QPFJD,FEMALE,0,YES,NO,72,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),84.9,6065.3,NO,YES,YES,DSL,YES,NO,YES,YES,YES,YES,1018.8,LOYAL,HIGH,HIGH VALUE
8128-YVJRG,FEMALE,0,NO,NO,7,MONTH-TO-MONTH,YES,MAILED CHECK,79.65,604.7,YES,YES,YES,FIBER OPTIC,YES,NO,NO,NO,NO,NO,955.8,NEW CUSTOMER,MEDIUM,STANDARD
8129-GMVGI,FEMALE,0,YES,YES,56,TWO YEAR,NO,MAILED CHECK,20.05,1090.1,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,240.6,LOYAL,LOW,STANDARD
8132-YPVBX,FEMALE,0,NO,NO,6,MONTH-TO-MONTH,YES,MAILED CHECK,85.95,514.6,NO,YES,NO,FIBER OPTIC,NO,YES,NO,NO,NO,YES,1031.4,NEW CUSTOMER,HIGH,STANDARD
8133-ANHHJ,FEMALE,1,NO,NO,49,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),103,5166.2,NO,YES,YES,FIBER OPTIC,YES,YES,YES,YES,NO,YES,1236,LOYAL,HIGH,HIGH VALUE
8138-EALND,MALE,0,NO,NO,15,MONTH-TO-MONTH,NO,MAILED CHECK,19.75,311.6,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,237,DEVELOPING,LOW,STANDARD
8143-ETQTI,FEMALE,0,YES,YES,23,TWO YEAR,YES,MAILED CHECK,19.65,451.55,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,235.8,DEVELOPING,LOW,STANDARD
8144-DGHXP,FEMALE,0,NO,NO,54,TWO YEAR,NO,ELECTRONIC CHECK,80.6,4299.95,NO,YES,NO,DSL,YES,NO,YES,YES,YES,YES,967.2,LOYAL,HIGH,HIGH VALUE
8146-QQKZH,FEMALE,0,YES,NO,71,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),81.85,5924.4,NO,YES,NO,DSL,YES,NO,YES,YES,YES,YES,982.2,LOYAL,HIGH,HIGH VALUE
8148-BPLZQ,MALE,0,NO,NO,34,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,49.8,1734.2,NO,YES,NO,DSL,NO,YES,NO,NO,NO,NO,597.6,ESTABLISHED,MEDIUM,STANDARD
8148-NLEGT,FEMALE,0,YES,YES,42,TWO YEAR,NO,ELECTRONIC CHECK,22.95,1014.25,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,275.4,ESTABLISHED,LOW,STANDARD
8148-WOCMK,MALE,0,YES,YES,8,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.6,125,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,235.2,NEW CUSTOMER,LOW,STANDARD
8149-AIQCG,MALE,0,NO,NO,39,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),73.15,2730.85,NO,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,877.8,ESTABLISHED,MEDIUM,STANDARD
8149-RSOUN,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,93.85,93.85,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,1126.2,NEW CUSTOMER,HIGH,STANDARD
8150-QUDFX,MALE,0,NO,NO,2,MONTH-TO-MONTH,NO,MAILED CHECK,19.85,51.6,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,238.2,NEW CUSTOMER,LOW,STANDARD
8152-UOBNY,FEMALE,1,NO,NO,50,ONE YEAR,YES,ELECTRONIC CHECK,106.8,5347.95,NO,YES,YES,FIBER OPTIC,NO,YES,NO,YES,YES,YES,1281.6,LOYAL,HIGH,HIGH VALUE
8152-VETUR,FEMALE,0,YES,NO,72,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),97.7,6869.7,NO,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,1172.4,LOYAL,HIGH,HIGH VALUE
8155-IBNHG,FEMALE,0,YES,NO,24,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),75.4,1747.85,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,904.8,DEVELOPING,MEDIUM,STANDARD
8158-WPEZG,MALE,0,NO,NO,11,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,35.65,425.1,NO,NO,NO PHONE SERVICE,DSL,NO,YES,NO,YES,NO,NO,427.8,NEW CUSTOMER,LOW,STANDARD
8160-HOWOX,FEMALE,0,NO,NO,7,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,66.85,458.1,NO,YES,NO,DSL,NO,NO,NO,NO,YES,YES,802.2,NEW CUSTOMER,MEDIUM,STANDARD
8161-QYMTT,MALE,0,NO,NO,7,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.1,701.3,NO,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,1129.2,NEW CUSTOMER,HIGH,STANDARD
8164-OCKUJ,FEMALE,0,YES,YES,59,TWO YEAR,NO,MAILED CHECK,20.6,1286,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,247.2,LOYAL,LOW,STANDARD
8165-CBKXO,MALE,0,YES,YES,66,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),56.75,3708.4,NO,NO,NO PHONE SERVICE,DSL,NO,YES,YES,NO,YES,YES,681,LOYAL,MEDIUM,STANDARD
8165-ZJRNM,FEMALE,0,YES,YES,72,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),23.75,1679.25,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,285,LOYAL,LOW,STANDARD
8166-ORCHU,MALE,1,YES,NO,33,ONE YEAR,YES,ELECTRONIC CHECK,93.55,3055.5,NO,YES,NO,FIBER OPTIC,YES,YES,NO,YES,NO,YES,1122.6,ESTABLISHED,HIGH,HIGH VALUE
8166-ZZTFS,FEMALE,1,YES,NO,66,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),80.55,5265.1,YES,YES,YES,DSL,NO,YES,YES,NO,YES,YES,966.6,LOYAL,HIGH,HIGH VALUE
8167-GJLRN,MALE,0,NO,NO,3,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,30.4,82.15,NO,NO,NO PHONE SERVICE,DSL,NO,NO,NO,YES,NO,NO,364.8,NEW CUSTOMER,LOW,STANDARD
8168-UQWWF,FEMALE,0,NO,NO,11,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),97.85,1105.4,YES,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1174.2,NEW CUSTOMER,HIGH,STANDARD
8169-SAEJD,MALE,1,YES,NO,69,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),56.55,3952.65,NO,NO,NO PHONE SERVICE,DSL,YES,YES,NO,NO,YES,YES,678.6,LOYAL,MEDIUM,STANDARD
8173-RXAYP,FEMALE,0,YES,YES,24,TWO YEAR,NO,MAILED CHECK,19.7,452.55,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,236.4,DEVELOPING,LOW,STANDARD
8174-LNWMW,FEMALE,0,NO,NO,31,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),20.9,689.35,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,250.8,ESTABLISHED,LOW,STANDARD
8174-TBVCF,FEMALE,0,YES,NO,70,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),94.8,6859.05,NO,YES,YES,DSL,YES,YES,YES,YES,YES,YES,1137.6,LOYAL,HIGH,HIGH VALUE
8178-EYZUO,MALE,0,NO,NO,46,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,93.7,4154.8,YES,YES,YES,FIBER OPTIC,YES,YES,NO,NO,NO,YES,1124.4,ESTABLISHED,HIGH,HIGH VALUE
8180-AKMJV,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),44.55,44.55,NO,YES,NO,DSL,NO,NO,NO,NO,NO,NO,534.6,NEW CUSTOMER,MEDIUM,STANDARD
8181-YHCMF,FEMALE,0,YES,YES,68,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),60.3,4109,NO,NO,NO PHONE SERVICE,DSL,NO,YES,YES,YES,YES,YES,723.6,LOYAL,MEDIUM,STANDARD
8182-BJDSI,FEMALE,0,NO,NO,28,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,89.95,2625.55,YES,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,YES,1079.4,ESTABLISHED,HIGH,HIGH VALUE
8182-PNAGI,MALE,0,NO,NO,12,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),50.25,593.75,YES,YES,NO,DSL,NO,NO,NO,YES,NO,NO,603,NEW CUSTOMER,MEDIUM,STANDARD
8183-ONMXC,FEMALE,0,NO,NO,2,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,80.75,159.45,YES,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,YES,969,NEW CUSTOMER,HIGH,STANDARD
8184-WMOFI,MALE,0,YES,YES,62,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),71.4,4487.3,NO,YES,NO,DSL,YES,NO,YES,YES,NO,YES,856.8,LOYAL,MEDIUM,STANDARD
8185-UPYBR,MALE,0,YES,NO,6,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.5,438,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,906,NEW CUSTOMER,MEDIUM,STANDARD
8189-DUKMV,FEMALE,0,YES,NO,4,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),20.5,79.05,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,246,NEW CUSTOMER,LOW,STANDARD
